model_id,candidate_rank,roles,orders,quantity,unit,split,evaluation_scope,effect_groups,reduction_comparisons,condition,mse,rmse,mae,max_abs,observation_count,mean_bias,mean_mse,centered_mse,centered_rmse,centered_r2,spatial_correlation,normalized_rmse,target_mean,target_variance,relative_rmse,baseline_mse,mse_nm2_s2,rmse_nm_s,mae_nm_s,max_abs_nm_s,r2,bias_nm_s,relative_rmse_vs_test_mean,relative_bias_vs_test_mean,centered_spatial_rmse_nm_s,centered_spatial_r2,constant_train_mean_rmse_nm_s,rmse_improvement_vs_constant_train_mean,target_range_nm_s,prediction_range_nm_s,range_capture_fraction,weight,refit_score,effective_roles,effect_scopes,response_structure,regularization,common_total_order,within_total_order,max_effect_coefficient,boundary_parameters,case,selected_model
"cvd:parallel_a_ab_qss:AIB:full:bulk_as_surface:A=adn_2,I=idn_2,B=n2",13,"{'A': 'adn_2', 'I': 'idn_2', 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['adn_2'], 'AB': ['adn_2', 'n2'], 'I': ['idn_2']}","[{'effects': {'A': ['adn_2'], 'AB': ['adn_2', 'n2']}, 'condition': 5, 'weight': 1.0, 'mse_increase': -1.6213362575255574e-15, 'mean_mse_increase': 1.6942556298887856e-15, 'centered_mse_increase': -3.315595275546132e-15}, {'effects': {'A': ['adn_2'], 'B': ['n2'], 'I': ['idn_2']}, 'condition': 5, 'weight': 1.0, 'mse_increase': -1.9331663548595446e-16, 'mean_mse_increase': -1.8129893203031044e-16, 'centered_mse_increase': -1.2019397521538522e-17}, {'effects': {'A': ['adn_2'], 'I': ['idn_2']}, 'condition': 5, 'weight': 1.0, 'mse_increase': 6.193608957641874e-06, 'mean_mse_increase': 2.9066777153413655e-06, 'centered_mse_increase': 3.286931242300509e-06}, {'effects': {'A': ['adn_2'], 'AB': ['adn_2', 'n2'], 'I': ['idn_2']}, 'condition': 5, 'weight': 1.0, 'mse_increase': 0.0011251299463419383, 'mean_mse_increase': 0.0011309871275360871, 'centered_mse_increase': -5.857181194148678e-06}]",5,1.8364358038666077e-05,0.004285365566514259,0.003281890531831277,0.009796977619976693,49.0,-0.0024436352771360845,5.9713533676639485e-06,1.2393004671002129e-05,0.0035203699622343857,-5.231877460118274,-0.1870245400554478,nan,0.20429415020408165,1.988647041010162e-06,0.020976447745730122,0.013798163113631348,1.8364358038666077e-05,0.004285365566514259,0.003281890531831277,0.009796977619976693,-8.234599031378457,-0.0024436352771360845,0.020976447745730122,-0.011961357066244878,0.0035203699622343857,-5.231877460118274,0.11746558267693286,0.9635181176574898,0.005754740000000008,0.013425101115923682,2.332877091914433,1.0,2.0169266462262205e-06,"{'A': 'adn_2', 'I': 'idn_2', 'B': 'n2'}","{'A': ['parallel_a_ab_qss'], 'AB': ['parallel_a_ab_qss'], 'I': ['parallel_a_ab_qss']}",surface_parallel_qss,0.0,nan,nan,13.097472643005897,[],,
"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=n2",14,"{'A': 'adn_2', 'I': None, 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['adn_2'], 'AB': ['adn_2', 'n2']}","[{'effects': {'AB': ['adn_2', 'n2']}, 'condition': 1, 'weight': 1.0, 'mse_increase': 3.406669798424045e-09, 'mean_mse_increase': 3.2629740798334136e-09, 'centered_mse_increase': 1.436957185901515e-10}, {'effects': {'A': ['adn_2']}, 'condition': 1, 'weight': 1.0, 'mse_increase': 3.171675217670198e-05, 'mean_mse_increase': 3.173602197923185e-05, 'centered_mse_increase': -1.9269802529879575e-08}, {'effects': {'A': ['adn_2'], 'AB': ['adn_2', 'n2']}, 'condition': 1, 'weight': 1.0, 'mse_increase': 3.1716752170796153e-05, 'mean_mse_increase': 3.1736021973294626e-05, 'centered_mse_increase': -1.9269802498481334e-08}]",1,3.080028698680997e-06,0.0017550010537549534,0.0014963289237146199,0.003660559972622837,49.0,0.00015086776150400566,2.2761081461229534e-08,3.057267617219768e-06,0.0017485043943953266,-6.425650400094051,0.17522445922064217,nan,0.10921737265306122,4.1171714967634963e-07,0.016068881819102824,8.712355577955682e-05,3.080028698680997e-06,0.0017550010537549534,0.0014963289237146199,0.003660559972622837,-6.480933697083553,0.00015086776150400566,0.016068881819102824,0.0013813531477565445,0.0017485043943953266,-6.425650400094051,0.009333999988191387,0.8119776027453142,0.0033476649999999997,0.007877624781050765,2.353169979986279,1.0,5.362625825178627e-06,"{'A': 'adn_2', 'I': None, 'B': 'n2'}","{'A': ['parallel_a_ab_qss'], 'AB': ['parallel_a_ab_qss']}",surface_parallel_qss,0.0,nan,nan,22.0673406908459,[],,
"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=n2",14,"{'A': 'adn_2', 'I': None, 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['adn_2'], 'AB': ['adn_2', 'n2']}","[{'effects': {'AB': ['adn_2', 'n2']}, 'condition': 2, 'weight': 1.0, 'mse_increase': 2.9797498533204003e-09, 'mean_mse_increase': 2.989112107734237e-09, 'centered_mse_increase': -9.362254429083118e-12}, {'effects': {'A': ['adn_2']}, 'condition': 2, 'weight': 1.0, 'mse_increase': 9.41296029163456e-05, 'mean_mse_increase': 9.340062552144228e-05, 'centered_mse_increase': 7.289773949033379e-07}, {'effects': {'A': ['adn_2'], 'AB': ['adn_2', 'n2']}, 'condition': 2, 'weight': 1.0, 'mse_increase': 7.452197754422428e-05, 'mean_mse_increase': 7.3872708046897e-05, 'centered_mse_increase': 6.492694973272974e-07}]",2,4.123208521163172e-05,0.006421221473491762,0.006305097745790237,0.009086292169882312,49.0,-0.006305097745790237,3.975425758396913e-05,1.4778276276625852e-06,0.0012156593386564284,-7.621315366836534,-0.014884576480293265,nan,0.07686286373469386,1.7141556302966477e-07,0.08354127287861371,0.0027513065521508413,4.123208521163172e-05,0.006421221473491762,0.006305097745790237,0.009086292169882312,-239.53874970790247,-0.006305097745790237,0.08354127287861371,-0.08203048181438344,0.0012156593386564284,-7.621315366836534,0.05245289841515759,0.8775811886948808,0.0019401760000000018,0.005148000005841646,2.653367532554594,1.0,5.830024414069102e-06,"{'A': 'adn_2', 'I': None, 'B': 'n2'}","{'A': ['parallel_a_ab_qss'], 'AB': ['parallel_a_ab_qss']}",surface_parallel_qss,0.0,nan,nan,27.384196342643612,[],,
"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=n2",14,"{'A': 'adn_2', 'I': None, 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['adn_2'], 'AB': ['adn_2', 'n2']}","[{'effects': {'AB': ['adn_2', 'n2']}, 'condition': 4, 'weight': 1.0, 'mse_increase': 1.9007058060445467e-08, 'mean_mse_increase': 1.8459498694981024e-08, 'centered_mse_increase': 5.475593654645158e-10}, {'effects': {'A': ['adn_2']}, 'condition': 4, 'weight': 1.0, 'mse_increase': 2.210730779999231e-05, 'mean_mse_increase': 2.2195396174721386e-05, 'centered_mse_increase': -8.808837472907283e-08}, {'effects': {'A': ['adn_2'], 'AB': ['adn_2', 'n2']}, 'condition': 4, 'weight': 1.0, 'mse_increase': 2.0234267235808067e-05, 'mean_mse_increase': 2.0319807471987233e-05, 'centered_mse_increase': -8.554023617916877e-08}]",4,1.3827867572986956e-06,0.0011759195369151307,0.0010106539043825684,0.0023476914520445535,49.0,0.0002225307677512387,4.9519942595955736e-08,1.33326681470274e-06,0.0011546717346080399,-6.287319454291223,0.31105489860328905,nan,0.07443086153061225,1.8295709733400396e-07,0.015798816683473337,0.0031019972414936927,1.3827867572986956e-06,0.0011759195369151307,0.0010106539043825684,0.0023476914520445535,-6.557983688243037,0.0002225307677512387,0.015798816683473337,0.0029897647719651244,0.0011546717346080399,-6.287319454291223,0.05569557649844099,0.9788866619066589,0.0023843499999999934,0.005490089988724647,2.3025520534840367,1.0,5.93127150191254e-06,"{'A': 'adn_2', 'I': None, 'B': 'n2'}","{'A': ['parallel_a_ab_qss'], 'AB': ['parallel_a_ab_qss']}",surface_parallel_qss,0.0,nan,nan,17.78279410038923,[],,
"cvd:parallel_a_ab_qss:AB:full:bulk_as_surface:A=adn_2,B=n2",14,"{'A': 'adn_2', 'I': None, 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['adn_2'], 'AB': ['adn_2', 'n2']}","[{'effects': {'AB': ['adn_2', 'n2']}, 'condition': 5, 'weight': 1.0, 'mse_increase': -1.9358429789728682e-16, 'mean_mse_increase': -1.8156151224395928e-16, 'centered_mse_increase': -1.202109158743303e-17}, {'effects': {'A': ['adn_2']}, 'condition': 5, 'weight': 1.0, 'mse_increase': 6.193608961967427e-06, 'mean_mse_increase': 2.906677720148513e-06, 'centered_mse_increase': 3.2869312418189165e-06}, {'effects': {'A': ['adn_2'], 'AB': ['adn_2', 'n2']}, 'condition': 5, 'weight': 1.0, 'mse_increase': 0.001125129946464005, 'mean_mse_increase': 0.0011309871276564667, 'centered_mse_increase': -5.857181192461776e-06}]",5,1.836435803704474e-05,0.004285365566325088,0.0032818905316564077,0.009796977619087627,49.0,-0.0024436352774827516,5.971353369358204e-06,1.2393004667686534e-05,0.00352036996176347,-5.231877458451012,-0.18702454006004773,nan,0.20429415020408165,1.988647041010162e-06,0.020976447744804144,0.013798163113631348,1.836435803704474e-05,0.004285365566325088,0.0032818905316564077,0.009796977619087627,-8.23459903056316,-0.0024436352774827516,0.020976447744804144,-0.01196135706794178,0.00352036996176347,-5.231877458451012,0.11746558267693286,0.9635181176591003,0.005754740000000008,0.013425101113623689,2.332877091514763,1.0,2.016926645677816e-06,"{'A': 'adn_2', 'I': None, 'B': 'n2'}","{'A': ['parallel_a_ab_qss'], 'AB': ['parallel_a_ab_qss']}",surface_parallel_qss,0.0,nan,nan,13.097472643005897,[],,
"cvd:aib_qss:AIB:full:bulk_as_surface:A=adn_2,I=idn_2,B=n2",15,"{'A': 'adn_2', 'I': 'idn_2', 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['adn_2'], 'B': ['n2'], 'I': ['idn_2']}","[{'effects': {'AB': ['adn_2', 'n2']}, 'condition': 1, 'weight': 1.0, 'mse_increase': -6.409722775604313e-16, 'mean_mse_increase': 2.1674367752648933e-16, 'centered_mse_increase': -8.577161503015452e-16}, {'effects': {'A': ['adn_2'], 'B': ['n2'], 'I': ['idn_2']}, 'condition': 1, 'weight': 1.0, 'mse_increase': 3.171334550588164e-05, 'mean_mse_increase': 3.173275900412812e-05, 'centered_mse_increase': -1.94134982464792e-08}]",1,3.0834353691203933e-06,0.0017559713463266972,0.0014979804922982591,0.003647562593034337,49.0,0.0001613197301148228,2.602405532431927e-08,3.057411313796074e-06,0.0017485454851950734,-6.425999417802979,0.174853717691948,nan,0.10921737265306122,4.1171714967634963e-07,0.016077765868848518,8.712355577955682e-05,3.0834353691203933e-06,0.0017559713463266972,0.0014979804922982591,0.003647562593034337,-6.489207995208066,0.0001613197301148228,0.016077765868848518,0.0014770519212842575,0.0017485454851950734,-6.425999417802979,0.009333999988191387,0.8118736502519597,0.0033476649999999997,0.007875547947821679,2.352549597352686,1.0,5.355932032812034e-06,"{'A': 'adn_2', 'I': 'idn_2', 'B': 'n2'}","{'A': ['aib_qss'], 'B': ['aib_qss'], 'I': ['aib_qss']}",surface_qss,0.0,nan,nan,16.253148373118645,['inhibition_ratio'],,
"cvd:aib_qss:AIB:full:bulk_as_surface:A=adn_2,I=idn_2,B=n2",15,"{'A': 'adn_2', 'I': 'idn_2', 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['adn_2'], 'B': ['n2'], 'I': ['idn_2']}","[{'effects': {'AB': ['adn_2', 'n2']}, 'condition': 2, 'weight': 1.0, 'mse_increase': 1.3608743038712179e-14, 'mean_mse_increase': 1.397154419068014e-14, 'centered_mse_increase': -3.6283630383527297e-16}, {'effects': {'A': ['adn_2'], 'B': ['n2'], 'I': ['idn_2']}, 'condition': 2, 'weight': 1.0, 'mse_increase': 7.451954931017642e-05, 'mean_mse_increase': 7.387027313955702e-05, 'centered_mse_increase': 6.492761706193967e-07}]",2,4.1235064947876295e-05,0.006421453491840947,0.006305334779542266,0.009086516494767091,49.0,-0.006305334779542266,3.975724668210532e-05,1.4778182657709924e-06,0.001215655488109601,-7.621260751657916,-0.014884333664238726,nan,0.07686286373469386,1.7141556302966477e-07,0.08354429148002812,0.0027513065521508413,4.1235064947876295e-05,0.006421453491840947,0.006305334779542266,0.009086516494767091,-239.55613282173363,-0.006305334779542266,0.08354429148002812,-0.08203356566711167,0.001215655488109601,-7.621260751657916,0.05245289841515759,0.877576765329229,0.0019401760000000018,0.0051479823830892085,2.6533584494856157,1.0,5.830024631656565e-06,"{'A': 'adn_2', 'I': 'idn_2', 'B': 'n2'}","{'A': ['aib_qss'], 'B': ['aib_qss'], 'I': ['aib_qss']}",surface_qss,0.0,nan,nan,27.384196342643612,['inhibition_ratio'],,
"cvd:aib_qss:AIB:full:bulk_as_surface:A=adn_2,I=idn_2,B=n2",15,"{'A': 'adn_2', 'I': 'idn_2', 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['adn_2'], 'B': ['n2'], 'I': ['idn_2']}","[{'effects': {'AB': ['adn_2', 'n2']}, 'condition': 4, 'weight': 1.0, 'mse_increase': -8.82421983790585e-17, 'mean_mse_increase': 2.9745598792375107e-16, 'centered_mse_increase': -3.8569793483990335e-16}, {'effects': {'A': ['adn_2'], 'B': ['n2'], 'I': ['idn_2']}, 'condition': 4, 'weight': 1.0, 'mse_increase': 2.021526018084014e-05, 'mean_mse_increase': 2.030134797641395e-05, 'centered_mse_increase': -8.608779557381082e-08}]",4,1.4017938154473833e-06,0.0011839737393402707,0.0010222692074430013,0.002308366643449619,49.0,0.00026072867313258965,6.797944099348077e-08,1.3338143744539024e-06,0.0011549088165105947,-6.290312285720784,0.3106693994299295,nan,0.07443086153061225,1.8295709733400396e-07,0.015907027206091398,0.0031019972414936927,1.4017938154473833e-06,0.0011839737393402707,0.0010222692074430013,0.002308366643449619,-6.661871749573551,0.00026072867313258965,0.015907027206091398,0.0035029646005824617,0.0011549088165105947,-6.290312285720784,0.05569557649844099,0.9787420507376666,0.0023843499999999934,0.0054895602559113105,2.3023298827400867,1.0,5.924920128887063e-06,"{'A': 'adn_2', 'I': 'idn_2', 'B': 'n2'}","{'A': ['aib_qss'], 'B': ['aib_qss'], 'I': ['aib_qss']}",surface_qss,0.0,nan,nan,12.863969449369746,['inhibition_ratio'],,
"cvd:aib_qss:AIB:full:bulk_as_surface:A=adn_2,I=idn_2,B=n2",15,"{'A': 'adn_2', 'I': 'idn_2', 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'A': ['adn_2'], 'B': ['n2'], 'I': ['idn_2']}","[{'effects': {'AB': ['adn_2', 'n2']}, 'condition': 5, 'weight': 1.0, 'mse_increase': -1.6216039199368898e-15, 'mean_mse_increase': 1.6939930496751368e-15, 'centered_mse_increase': -3.3155969696120266e-15}, {'effects': {'A': ['adn_2'], 'B': ['n2'], 'I': ['idn_2']}, 'condition': 5, 'weight': 1.0, 'mse_increase': 0.0011251299463729749, 'mean_mse_increase': 0.0011309871275671918, 'centered_mse_increase': -5.857181194217015e-06}]",5,1.836435803847276e-05,0.0042853655664917036,0.0032818905318187787,0.009796977619936142,49.0,-0.0024436352770989883,5.97135336748265e-06,1.239300467099011e-05,0.0035203699622326783,-5.23187746011223,-0.18702454005528835,nan,0.20429415020408165,1.988647041010162e-06,0.020976447745619714,0.013798163113631348,1.836435803847276e-05,0.0042853655664917036,0.0032818905318187787,0.009796977619936142,-8.234599031281245,-0.0024436352770989883,0.020976447745619714,-0.011961357066063296,0.0035203699622326783,-5.23187746011223,0.11746558267693286,0.9635181176576819,0.005754740000000008,0.01342510111591716,2.3328770919132995,1.0,2.0169266462245993e-06,"{'A': 'adn_2', 'I': 'idn_2', 'B': 'n2'}","{'A': ['aib_qss'], 'B': ['aib_qss'], 'I': ['aib_qss']}",surface_qss,0.0,nan,nan,13.097472643005897,[],,
"cvd:aib_qss:AB:full:bulk_as_surface:A=adn_2,B=n2",16,"{'A': 'adn_2', 'I': None, 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'AB': ['adn_2', 'n2']}","[{'effects': {'AB': ['adn_2', 'n2']}, 'condition': 1, 'weight': 1.0, 'mse_increase': 3.1713345500997914e-05, 'mean_mse_increase': 3.1732758999215e-05, 'centered_mse_increase': -1.9413498217076144e-08}, {'effects': {}, 'condition': 1, 'weight': 1.0, 'mse_increase': 8.404012041107739e-05, 'mean_mse_increase': 8.668581457433942e-05, 'centered_mse_increase': -2.6456941632620085e-06}]",1,3.083435368479421e-06,0.001755971346144185,0.0014979804922042436,0.0036475625914953735,49.0,0.00016131973078660573,2.6024055541062948e-08,3.057411312938358e-06,0.0017485454849498077,-6.425999415719713,0.17485371769010907,nan,0.10921737265306122,4.1171714967634963e-07,0.016077765867177424,8.712355577955682e-05,3.083435368479421e-06,0.001755971346144185,0.0014979804922042436,0.0036475625914953735,-6.489207993651238,0.00016131973078660573,0.016077765867177424,0.0014770519274351372,0.0017485454849498077,-6.425999415719713,0.009333999988191387,0.8118736502715131,0.0033476649999999997,0.007875547946657527,2.3525495970049355,1.0,5.3559320314781845e-06,"{'A': 'adn_2', 'I': None, 'B': 'n2'}",{'AB': ['aib_qss']},surface_qss,0.0,nan,nan,16.253148373118645,[],,
"cvd:aib_qss:AB:full:bulk_as_surface:A=adn_2,B=n2",16,"{'A': 'adn_2', 'I': None, 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'AB': ['adn_2', 'n2']}","[{'effects': {'AB': ['adn_2', 'n2']}, 'condition': 2, 'weight': 1.0, 'mse_increase': 7.4519549268204e-05, 'mean_mse_increase': 7.387027309776258e-05, 'centered_mse_increase': 6.492761704414435e-07}, {'effects': {}, 'condition': 2, 'weight': 1.0, 'mse_increase': 0.0027100714871893528, 'mean_mse_increase': 0.0027113778898917324, 'centered_mse_increase': -1.3064027023784913e-06}]",2,4.123506496148504e-05,0.006421453492900579,0.006305334780650181,0.009086516495352526,49.0,-0.006305334780650181,3.975724669607686e-05,1.477818265408156e-06,0.0012156554879603663,-7.621260749541209,-0.014884333664199287,nan,0.07686286373469386,1.7141556302966477e-07,0.08354429149381412,0.0027513065521508413,4.123506496148504e-05,0.006421453492900579,0.006305334780650181,0.009086516495352526,-239.55613290112402,-0.006305334780650181,0.08354429149381412,-0.08203356568152585,0.0012156554879603663,-7.621260749541209,0.05245289841515759,0.8775767653090275,0.0019401760000000018,0.005147982382387645,2.6533584491240174,1.0,5.8300246301705914e-06,"{'A': 'adn_2', 'I': None, 'B': 'n2'}",{'AB': ['aib_qss']},surface_qss,0.0,nan,nan,27.384196342643612,[],,
"cvd:aib_qss:AB:full:bulk_as_surface:A=adn_2,B=n2",16,"{'A': 'adn_2', 'I': None, 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'AB': ['adn_2', 'n2']}","[{'effects': {'AB': ['adn_2', 'n2']}, 'condition': 4, 'weight': 1.0, 'mse_increase': 2.021526017774707e-05, 'mean_mse_increase': 2.0301347973291702e-05, 'centered_mse_increase': -8.608779554462799e-08}, {'effects': {}, 'condition': 4, 'weight': 1.0, 'mse_increase': 0.0031005954476783296, 'mean_mse_increase': 0.0031017463049550645, 'centered_mse_increase': -1.1508572767342004e-06}]",4,1.401793815359141e-06,0.0011839737393030054,0.0010222692074842114,0.0023083666422947513,49.0,0.0002607286737030217,6.797944129093676e-08,1.3338143740682045e-06,0.0011549088163436126,-6.290312283612651,0.3106693994292585,nan,0.07443086153061225,1.8295709733400396e-07,0.01590702720559073,0.0031019972414936927,1.401793815359141e-06,0.0011839737393030054,0.0010222692074842114,0.0023083666422947513,-6.66187174909124,0.0002607286737030217,0.01590702720559073,0.0035029646082463803,0.0011549088163436126,-6.290312283612651,0.05569557649844099,0.9787420507383356,0.0023843499999999934,0.005489560255122247,2.3023298824091523,1.0,5.9249201274224565e-06,"{'A': 'adn_2', 'I': None, 'B': 'n2'}",{'AB': ['aib_qss']},surface_qss,0.0,nan,nan,12.863969449369746,[],,
"cvd:aib_qss:AB:full:bulk_as_surface:A=adn_2,B=n2",16,"{'A': 'adn_2', 'I': None, 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'AB': ['adn_2', 'n2']}","[{'effects': {'AB': ['adn_2', 'n2']}, 'condition': 5, 'weight': 1.0, 'mse_increase': 0.0011251299464950402, 'mean_mse_increase': 0.0011309871276875706, 'centered_mse_increase': -5.857181192530105e-06}, {'effects': {}, 'condition': 5, 'weight': 1.0, 'mse_increase': 0.0137797987555945, 'mean_mse_increase': 0.013790203113221164, 'centered_mse_increase': -1.040435762666435e-05}]",5,1.8364358036851156e-05,0.004285365566302501,0.0032818905316438943,0.00979697761904702,49.0,-0.0024436352774456016,5.971353369176643e-06,1.2393004667674513e-05,0.0035203699617617624,-5.231877458444967,-0.18702454005988944,nan,0.20429415020408165,1.988647041010162e-06,0.020976447744693583,0.013798163113631348,1.8364358036851156e-05,0.004285365566302501,0.0032818905316438943,0.00979697761904702,-8.234599030465816,-0.0024436352774456016,0.020976447744693583,-0.011961357067759934,0.0035203699617617624,-5.231877458444967,0.11746558267693286,0.9635181176592926,0.005754740000000008,0.013425101113617138,2.332877091513625,1.0,2.016926645676196e-06,"{'A': 'adn_2', 'I': None, 'B': 'n2'}",{'AB': ['aib_qss']},surface_qss,0.0,nan,nan,13.097472643005897,[],,
"cvd:langmuir_hinshelwood_qss:AIB:full:bulk_as_surface:A=adn_2,I=idn_2,B=n2",17,"{'A': 'adn_2', 'I': 'idn_2', 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'AB': ['adn_2', 'n2'], 'I': ['idn_2']}","[{'effects': {'AB': ['adn_2', 'n2']}, 'condition': 1, 'weight': 1.0, 'mse_increase': -1.1092305073276952e-08, 'mean_mse_increase': 3.575413360957869e-09, 'centered_mse_increase': -1.466771843423445e-08}]",1,3.1244426959549984e-06,0.001767609316550181,0.0015127595735014731,0.0035973496177526126,49.0,0.0002269665042612152,5.151379405655621e-08,3.0729289018984427e-06,0.001752977153843838,-6.463689341855369,0.17483556299272515,nan,0.10921737265306122,4.1171714967634963e-07,0.01618432373542944,8.712355577955682e-05,3.1244426959549984e-06,0.001767609316550181,0.0015127595735014731,0.0035973496177526126,-6.5888087207713335,0.0002269665042612152,0.01618432373542944,0.002078117233072385,0.001752977153843838,-6.463689341855369,0.009333999988191387,0.810626813929032,0.0033476649999999997,0.007896384566323023,2.3587738218498635,1.0,5.374857008537726e-06,"{'A': 'adn_2', 'I': 'idn_2', 'B': 'n2'}","{'AB': ['langmuir_hinshelwood_qss'], 'I': ['langmuir_hinshelwood_qss']}",surface_lh_qss,0.0,nan,nan,0.25482967479793467,[],,
"cvd:langmuir_hinshelwood_qss:AIB:full:bulk_as_surface:A=adn_2,I=idn_2,B=n2",17,"{'A': 'adn_2', 'I': 'idn_2', 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'AB': ['adn_2', 'n2'], 'I': ['idn_2']}","[{'effects': {'AB': ['adn_2', 'n2']}, 'condition': 2, 'weight': 1.0, 'mse_increase': 3.012101337665843e-14, 'mean_mse_increase': 3.0858569009546005e-14, 'centered_mse_increase': -7.375566916787606e-16}]",2,4.1285455711836724e-05,0.0064253759198849,0.006309270201367407,0.009091514864741704,49.0,-0.006309270201367407,3.9806890473862715e-05,1.478565237974006e-06,0.001215962679515291,-7.625618420178856,-0.014890705355171634,nan,0.07686286373469386,1.7141556302966477e-07,0.08359532299060898,0.0027513065521508413,4.1285455711836724e-05,0.0064253759198849,0.006309270201367407,0.009091514864741704,-239.85010125184468,-0.006309270201367407,0.08359532299060898,-0.08208476622917667,0.001215962679515291,-7.625618420178856,0.05245289841515759,0.8775019853235007,0.0019401760000000018,0.005149430044006489,2.654104598761393,1.0,5.826088658231861e-06,"{'A': 'adn_2', 'I': 'idn_2', 'B': 'n2'}","{'AB': ['langmuir_hinshelwood_qss'], 'I': ['langmuir_hinshelwood_qss']}",surface_lh_qss,0.0,nan,nan,0.01778279410038923,"['adsorption_ratio_B', 'inhibition_ratio']",,
"cvd:langmuir_hinshelwood_qss:AIB:full:bulk_as_surface:A=adn_2,I=idn_2,B=n2",17,"{'A': 'adn_2', 'I': 'idn_2', 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'AB': ['adn_2', 'n2'], 'I': ['idn_2']}","[{'effects': {'AB': ['adn_2', 'n2']}, 'condition': 4, 'weight': 1.0, 'mse_increase': -3.788553909337463e-16, 'mean_mse_increase': 2.8121988171976833e-16, 'centered_mse_increase': -6.600749881033839e-16}]",4,1.3852807126847885e-06,0.0011769794869430769,0.0010120162882527224,0.0023427576844471942,49.0,0.0002262346184686233,5.118210259364356e-08,1.3340986100911447e-06,0.0011550318654007536,-6.291865850143177,0.31056734123986357,nan,0.07443086153061225,1.8295709733400396e-07,0.01581305741649925,0.0031019972414936927,1.3852807126847885e-06,0.0011769794869430769,0.0010120162882527224,0.0023427576844471942,-6.571615055500357,0.0002262346184686233,0.01581305741649925,0.0030395270700390394,0.0011550318654007536,-6.291865850143177,0.05569557649844099,0.9788676307717898,0.0023843499999999934,0.0054897017656137664,2.302389232123548,1.0,5.922807936183622e-06,"{'A': 'adn_2', 'I': 'idn_2', 'B': 'n2'}","{'AB': ['langmuir_hinshelwood_qss'], 'I': ['langmuir_hinshelwood_qss']}",surface_lh_qss,0.0,nan,nan,0.25482967479793467,[],,
"cvd:langmuir_hinshelwood_qss:AIB:full:bulk_as_surface:A=adn_2,I=idn_2,B=n2",17,"{'A': 'adn_2', 'I': 'idn_2', 'B': 'n2'}",{},deposition_rate,nm/s,condition_cv,inner_selection,"{'AB': ['adn_2', 'n2'], 'I': ['idn_2']}","[{'effects': {'AB': ['adn_2', 'n2']}, 'condition': 5, 'weight': 1.0, 'mse_increase': -1.2450256178244333e-06, 'mean_mse_increase': -1.0035383412979395e-06, 'centered_mse_increase': -2.4148727652648957e-07}]",5,1.9336471685343107e-05,0.004397325515053793,0.003352127213809814,0.010031569104126892,49.0,-0.0025901416681241335,6.708833860952869e-06,1.2627637824390236e-05,0.0035535387748539113,-5.349863783759155,-0.18663832730282823,nan,0.20429415020408165,1.988647041010162e-06,0.021524480807017927,0.013798163113631348,1.9336471685343107e-05,0.004397325515053793,0.003352127213809814,0.010031569104126892,-8.72343069764701,-0.0025901416681241335,0.021524480807017927,-0.012678491604075233,0.0035535387748539113,-5.349863783759155,0.11746558267693286,0.9625649878471397,0.005754740000000008,0.013586591442755841,2.360939233180964,1.0,2.0702293752233063e-06,"{'A': 'adn_2', 'I': 'idn_2', 'B': 'n2'}","{'AB': ['langmuir_hinshelwood_qss'], 'I': ['langmuir_hinshelwood_qss']}",surface_lh_qss,0.0,nan,nan,0.26416483203860924,[],,
